Status,"Product code","Product user reference",Family,Barcode,"CPNP number",Price,"Units per outer","Unit label","Unit price","Unit Name","Unit RRP","Unit net weight","Package weight (shipping)","Unit dimensions",Materials/Ingredients,"Webpage description (html)","Webpage description (plain text)","Country of origin","Tariff code","Duty rate","HTS US",Stock,Images,"Data updated","Stock updated","Price updated","Images updated","Available Quantity"
Active,BackF-01,,"Backflow Incense Burners",5055796594481,,4.09,1,piece,4.09,"Back Flow Incense Burner - Hand & Lotus Flower",7.5,0.11,0.16,"7.7x7.7x6 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Hand &amp; Lotus Flower</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Hand &amp; Lotus Flower is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,5%,,Normal,"https://media.aiku.io/u5Qineywt9Sz-sUEvOoLlG76ix-ckvkJvAAcF8VjvWw/bG9jYWw6Ly9tZWRpYS85Sy9FRS82MFIzMEMxRzZNUzNFRTlLLzU2YTBiMzAyLmpwZWc, https://media.aiku.io/FC0ZIiv-9pZXyQVnfYikNC3wtB0i9_l5EcASAvlCMxY/bG9jYWw6Ly9tZWRpYS85Si9FRS82MFIzMEMxRzZNUzNFRTlKLzI1YWQ5N2FmLmpwZWc","2025-12-10 07:19:08+00","2025-12-10 07:19:08+00",,"2025-09-11 07:17:19+00",149
Active,BackF-02,,"Backflow Incense Burners",5055796594498,,4.09,1,piece,4.09,"Back Flow Incense Burner - Small Pebbles",7.5,0.125,0.125,"11x6.5x5 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Small Pebbles </strong>is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Small Pebbles is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,5%,,Normal,"https://media.aiku.io/zrpdq-dgUiRBXU7hPFFL4RUaXgD2CE3IXwMknLXVdJs/bG9jYWw6Ly9tZWRpYS85Ti9FRS82MFIzMEMxRzZNUzNFRTlOLzcxM2MzYzQyLmpwZWc, https://media.aiku.io/xU8PxALL5l_weUECHXehe97gNCyXZf_2u6TIKiwNxBU/bG9jYWw6Ly9tZWRpYS85TS9FRS82MFIzMEMxRzZNUzNFRTlNL2I2NWZmMjMwLmpwZWc","2025-12-10 07:19:16+00","2025-12-10 07:19:16+00",,"2025-09-11 07:17:22+00",1027
Active,BackF-03,,"Backflow Incense Burners",5055796594504,,4.94,1,piece,4.94,"Back Flow Incense Burner - Large Pebbles into Pool",8.75,0.308,0.308,"12x7x6 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner &nbsp;Large Pebbles into Pool</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner &nbsp;Large Pebbles into Pool is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,5%,,Normal,"https://media.aiku.io/zykE3a-q_SsSfjeSA4u0m2kj3c90TRo7EyGakT4-4eI/bG9jYWw6Ly9tZWRpYS85US9FRS82MFIzMEMxRzZNUzNFRTlRLzBkNDdmYWIwLmpwZWc, https://media.aiku.io/c90FOPdf1ZXvf15EVwbvFuKNDMIGGmje78EzMLM6Mz0/bG9jYWw6Ly9tZWRpYS85UC9FRS82MFIzMEMxRzZNUzNFRTlQLzM3M2UwYjg1LmpwZWc","2025-12-09 15:02:19+00","2025-12-09 15:02:19+00",,"2025-09-11 07:17:25+00",580
Active,BackF-04,,"Backflow Incense Burners",5055796594511,,4.09,1,piece,4.09,"Back Flow Incense Burner - Split Bamboo Fountain",7.5,0.207,0.207,"6x10x4 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Split Bamboo Fountain</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Split Bamboo Fountain is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,5%,,OutofStock,"https://media.aiku.io/xNDSwG6JmasQMFXcfV_mqOk0dXlHjsGz3A7wGGKhYmU/bG9jYWw6Ly9tZWRpYS85Uy9FRS82MFIzMEMxRzZNUzNFRTlTLzllNzY4NzI4LmpwZWc, https://media.aiku.io/qD6aBqAv6Prg-ZkeNH3pk-eIA0yPUPMd7GWBPUiki9c/bG9jYWw6Ly9tZWRpYS85Ui9FRS82MFIzMEMxRzZNUzNFRTlSLzJmOGZhNmFiLmpwZWc","2025-12-10 02:56:52+00","2025-12-02 07:14:08+00",,"2025-09-11 07:17:28+00",0
Active,BackF-05,,"Backflow Incense Burners",5055796594528,,4.94,1,piece,4.94,"Back Flow Incense Burner - Bamboo & Pool",8.75,0.316,0.316,"10x8x7 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Bamboo &amp; Pool</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Bamboo &amp; Pool is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,5%,,Normal,"https://media.aiku.io/8rqrCuIOeGvOZtPB2rnilR-OwfdqCqU2XZFqOvhaJAQ/bG9jYWw6Ly9tZWRpYS8xSC9HQy82MFIzMEMxRzZNUzNHQzFILzU3ZGY3NGJjLmpwZWc, https://media.aiku.io/I8L_r7oucG4YZkOMHOp0Yn8yOOVF7pwo8xOmANvAe5A/bG9jYWw6Ly9tZWRpYS8xRy9HQy82MFIzMEMxRzZNUzNHQzFHLzU5Yzk5OGJhLmpwZWc","2025-12-09 11:42:15+00","2025-12-09 11:42:15+00",,"2025-09-11 07:17:31+00",746
Active,BackF-07,,"Backflow Incense Burners",5055796594542,,4.09,1,piece,4.09,"Back Flow Incense Burner - Round to Square",7.5,0.2,0.21,"4x7x4 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Round to Square </strong>is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Round to Square is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,5%,,Normal,"https://media.aiku.io/01DlRt0bEYVrs-y-EEbunV_noPiVC6ZLDcYCJ2NdC5o/bG9jYWw6Ly9tZWRpYS8xTi9HQy82MFIzMEMxRzZNUzNHQzFOL2Y3MzQ4NTc2LmpwZWc, https://media.aiku.io/cTV7mtgGVaY9MNfrpcCxCbWbsb06FEfbgx95cfpklEw/bG9jYWw6Ly9tZWRpYS8xTS9HQy82MFIzMEMxRzZNUzNHQzFNLzFlYmI4OTUwLmpwZWc","2025-12-09 07:58:10+00","2025-12-09 07:58:10+00",,"2025-09-11 07:17:35+00",1029
Active,BackF-08,,"Backflow Incense Burners",5055796594559,,4.94,1,piece,4.94,"Back Flow Incense Burner - Large Pools to Pools",8.75,0.234,0.234,"9x5x6 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Large Pools to Pools</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Large Pools to Pools is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,5%,,Normal,"https://media.aiku.io/h6I3pTaJRIg1G7lzoIjcH_HYGfnQ45nwwD467Deel_4/bG9jYWw6Ly9tZWRpYS8xUS9HQy82MFIzMEMxRzZNUzNHQzFRLzM0NDM3M2FkLmpwZWc, https://media.aiku.io/Ddip3j2mucp2ahY_kzcWtXyJ-g-cGlxcZQQKX9_vl3U/bG9jYWw6Ly9tZWRpYS8xUC9HQy82MFIzMEMxRzZNUzNHQzFQLzYzNzRjODQyLmpwZWc","2025-12-10 06:30:16+00","2025-12-10 06:30:16+00",,"2025-09-11 07:17:38+00",683
Active,BackF-15,,"Backflow Incense Burners",5060060112896,,8.54,1,Burner,8.54,"Backflow Incense Burner - Tea Pot",14.4,0.41,0.47,"13x7x15 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner.<strong>&nbsp;The Backflow Incense Burner Tea Pot</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner.&nbsp;The Backflow Incense Burner Tea Pot is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.",CHN,6912008190,0.05,,Normal,"https://media.aiku.io/ODTTkhaW-8w5irG6CY_V9eGMBd5MLR6tqBvBnb6yV6E/bG9jYWw6Ly9tZWRpYS8xSy8yRC82MFIzMEMxRzZNV0syRDFLLzU2YjE3MDZkLmpwZWc, https://media.aiku.io/aOT_QU628OFOQysLO7zHw7b0_N2IW37e-ORsPcqBFxk/bG9jYWw6Ly9tZWRpYS8xTS8yRC82MFIzMEMxRzZNV0syRDFNLzFiYzNjZmY2LmpwZWc","2025-12-09 11:09:11+00","2025-12-09 11:09:11+00",,"2025-09-11 07:54:09+00",155
Active,BackF-16,,"Backflow Incense Burners",5060060112902,,9.51,1,Burner,9.51,"Backflow Incense Burner - Wiki Waterfall",16.2,0.36,0.27,"110x5x14 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Wiki Waterfall</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Wiki Waterfall is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.",CHN,6912008190,0.05,,Normal,"https://media.aiku.io/yAMX0VXM3TfSu8fX4XCJoXpG0iFC1P3JAPH5vp1jtxA/bG9jYWw6Ly9tZWRpYS9TRy8wRC82MFIzMEMxRzZNV0swRFNHLzVmNGY5MjZjLmpwZWc, https://media.aiku.io/ljKUbr2QqlIuTyvyg_tx_1sesLND6tE7nZwrlHpD-k0/bG9jYWw6Ly9tZWRpYS9TSC8wRC82MFIzMEMxRzZNV0swRFNIL2FlZWI0NjRmLmpwZWc","2025-12-07 21:48:12+00","2025-12-07 21:48:12+00",,"2025-09-11 07:54:11+00",83
Discontinued,BackF-17,,"Backflow Incense Burners",5060060112919,,9.1,1,Burner,9.1,"Backflow Incense Burner - Vase and Waterfall",16.8,0.25,0.35,"7x7x13 (cm)",Ceramic,,,CHN,6912008190,0.05,,Discontinued,"https://media.aiku.io/_rrerPVuMA4ZVBOkTbqqb_w-c1ZIDO7TYK5iY26gIkY/bG9jYWw6Ly9tZWRpYS9IUC9HQy82MFIzMEMxRzZNVktHQ0hQLzBlMzM2ZGY5LmpwZWc, https://media.aiku.io/WMXtfiU8qdzi366gchE3x70cdypGlx0Bfi9wAawPVZA/bG9jYWw6Ly9tZWRpYS9IUS9HQy82MFIzMEMxRzZNVktHQ0hRL2RkMmVlYzdjLmpwZWc, https://media.aiku.io/c4WaQgaDmXIiDq-spm0q_Y8P4Dr51r51EABoyEeckhw/bG9jYWw6Ly9tZWRpYS9IUi9HQy82MFIzMEMxRzZNVktHQ0hSLzdiMDY3ZDdhLmpwZWc, https://media.aiku.io/zlcKynoaEcF2Ps8vf0MMsyKvkXpMH0DaJq1_gYzRaWs/bG9jYWw6Ly9tZWRpYS9IUy9HQy82MFIzMEMxRzZNVktHQ0hTL2ZmMzM1ZTE0LmpwZWc","2025-12-09 20:00:02+00",,,"2025-09-11 08:52:59+00",
Discontinued,BackF-18,,"Backflow Incense Burners",5060060112926,,11.96,1,Burner,11.96,"Backflow Incense Burner - Apple Burner",21,0.6,0.729,"14x9.5x17 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense </strong><strong>Burner Apple Burner</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Apple Burner is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,0.05,,Discontinued,"https://media.aiku.io/98FczxWK_rQGnpQm04Mbl73Zw6PEWOlbSK-3yYBwfd4/bG9jYWw6Ly9tZWRpYS9TRy9HQy82MFIzMEMxRzZNVktHQ1NHLzYxMjViZDY1LmpwZWc, https://media.aiku.io/qfBBrZMVg1IcKydZvM76gNCSooErDP1kJWWkC0skLl0/bG9jYWw6Ly9tZWRpYS9TSC9HQy82MFIzMEMxRzZNVktHQ1NIL2Y4Y2IwZjYwLmpwZWc, https://media.aiku.io/c4WaQgaDmXIiDq-spm0q_Y8P4Dr51r51EABoyEeckhw/bG9jYWw6Ly9tZWRpYS9IUi9HQy82MFIzMEMxRzZNVktHQ0hSLzdiMDY3ZDdhLmpwZWc, https://media.aiku.io/gSAxvd66w9oLGaEz3tfAUJt4LDKpFwjDrxnlvUo9ec4/bG9jYWw6Ly9tZWRpYS9TSi9HQy82MFIzMEMxRzZNVktHQ1NKL2ZkM2IyYWQxLmpwZWc, https://media.aiku.io/oaDxVYN_x-_LyVwmPeT3cs86_o6572rjxLMEAlSpQzg/bG9jYWw6Ly9tZWRpYS9TSy9HQy82MFIzMEMxRzZNVktHQ1NLLzU4OGQ4ZWRlLmpwZWc","2025-11-17 18:15:01+00",,,"2025-09-11 08:53:02+00",
Discontinued,BackF-19,,"Backflow Incense Burners",5060060112933,,11.96,1,Burner,11.96,"Backflow Incense Burner - Pear Burner",21,0.6,0.64,"12x9.5x17 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Pear Burner</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Pear Burner is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.&nbsp;",CHN,6912008190,0.05,,Discontinued,"https://media.aiku.io/mKm1VOLwiztPVL7BkpXozUR1IFkUsqvAAmp5QuegPlg/bG9jYWw6Ly9tZWRpYS9TTS9HQy82MFIzMEMxRzZNVktHQ1NNLzY2ZDdhNzYwLmpwZWc, https://media.aiku.io/ttWl3CCQdl1PCUa89xE2AeQzaihf9nyfLYqOjDchAlU/bG9jYWw6Ly9tZWRpYS9TTi9HQy82MFIzMEMxRzZNVktHQ1NOLzkxZmViZDAyLmpwZWc, https://media.aiku.io/c4WaQgaDmXIiDq-spm0q_Y8P4Dr51r51EABoyEeckhw/bG9jYWw6Ly9tZWRpYS9IUi9HQy82MFIzMEMxRzZNVktHQ0hSLzdiMDY3ZDdhLmpwZWc, https://media.aiku.io/A3PUApLQaVyUfBexa6sHEBdNHMqMiu07LW69rE-7aK4/bG9jYWw6Ly9tZWRpYS9TUC9HQy82MFIzMEMxRzZNVktHQ1NQL2Y0NGYzZmQyLmpwZWc, https://media.aiku.io/oav_TA-HQdGxxFn2JQmxQ87QRWxn99ORrWUET6fFPWw/bG9jYWw6Ly9tZWRpYS9TUS9HQy82MFIzMEMxRzZNVktHQ1NRL2U3OTg3MjliLmpwZWc","2025-11-17 18:15:01+00",,,"2025-09-11 08:53:05+00",
Active,BackF-12A,,"Backflow Incense Burners",5060060112964,,16.54,1,Burner,16.54,"Backflow Incense Burner - Large Dragon Pool",28.5,0.85,1.05,"20x16x17 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Large Dragon Pool</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Large Dragon Pool is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.",CHN,6912008190,5.0%,14x13x13.5,Normal,"https://media.aiku.io/fLb7KUuIFpRErjy2YzMofJYS0K00nE0BW6X9DfahN4o/bG9jYWw6Ly9tZWRpYS8xTi8yRC82MFIzMEMxRzZNV0syRDFOL2JhZDU5ZWEwLmpwZWc, https://media.aiku.io/txsgdQJMPh1bwogsM4WXz3phA8CuLDFZvNaBie9sNGI/bG9jYWw6Ly9tZWRpYS8xUC8yRC82MFIzMEMxRzZNV0syRDFQL2VlZTM3YjIwLmpwZWc, https://media.aiku.io/2rEfLNQwSl-jxSkZOu9or9ffFbeiz27-_Yrcu-ZYQMg/bG9jYWw6Ly9tZWRpYS8xUS8yRC82MFIzMEMxRzZNV0syRDFRLzAyZjYyNDIyLmpwZWc","2025-12-09 20:00:02+00","2025-12-09 09:38:15+00",,"2025-09-11 07:54:21+00",34
Active,BackF-13A,,"Backflow Incense Burners",5060060112971,,7.03,1,Burner,7.03,"Backflow Incense Burner - Dragon in Mountain",11.9,0.41,0.312,"8x16x8 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Dragon in Mountain</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Dragon in Mountain is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.",CHN,6912008190,0.05,,Normal,"https://media.aiku.io/8nPEwO1Rc7q0o9hrANsm8RsnkM2KD8WQU5AK9G_H-2k/bG9jYWw6Ly9tZWRpYS9TSi8wRC82MFIzMEMxRzZNV0swRFNKLzJmMjVmMjkwLmpwZWc, https://media.aiku.io/OiyM-NhtipPrCsXCiRLcg9Tx6mRyy7cIYC1S8meE0lI/bG9jYWw6Ly9tZWRpYS9TSy8wRC82MFIzMEMxRzZNV0swRFNLLzY2NDcwM2NhLmpwZWc, https://media.aiku.io/DfbMwudctknJn8AKqX5RxUXHMxtq00B6_ivyvSZFItg/bG9jYWw6Ly9tZWRpYS9TTS8wRC82MFIzMEMxRzZNV0swRFNNL2U5ODY1YzU4LmpwZWc","2025-12-10 07:13:13+00","2025-12-10 07:13:13+00",,"2025-09-11 07:54:23+00",109
Active,BackF-14A,,"Backflow Incense Burners",5060060112988,,5.28,1,Burner,5.28,"Backflow Incense Burner - Zen Flow",9,0.4,0.4,"10x11x9 (cm)",Ceramic,"<p>Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. <strong>The Backflow Incense Burner Zen Flow</strong> is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;</p><p>Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.</p>","Clear your mind and put it at ease with the view of the smoke replicating smooth flowing water, cascading down these beautifully made burner. The Backflow Incense Burner Zen Flow is specially designed to create smoke that cascades downwards. Once Backflow Incense Cone is lit and placed on the burner designed place, it will create smoke which will be pouring down the tower with a stunning effect that will catch your everyone&#39;s eye. &nbsp;Please note: In order to create the smoke cascade effect you will need to use backflow incense cones.",CHN,6912008190,0.05,,Low,"https://media.aiku.io/_QmwB-iRh46MCEzdMiFXtkT1Fh0PqWAYw9bTAPcnbxE/bG9jYWw6Ly9tZWRpYS9TUi9HQy82MFIzMEMxRzZNVktHQ1NSL2Y0YjZmYTU3LmpwZWc, https://media.aiku.io/49q439l_QCyGZJhCOpw3JGAe5dEg-UQQyHRbjrU56_A/bG9jYWw6Ly9tZWRpYS9TUy9HQy82MFIzMEMxRzZNVktHQ1NTL2U3ZGYxYjgyLmpwZWc, https://media.aiku.io/KHPR_zfVy6Ep9yGGAxSaC9L0qs4x2Fk5eBqtJsJhcCA/bG9jYWw6Ly9tZWRpYS8xRy9HRC82MFIzMEMxRzZNVktHRDFHLzgxZWU5YWRlLmpwZWc, https://media.aiku.io/GqJZesQbb0oSv8zv4Iq472XpW2LNrKv2xYoiUCYPezg/bG9jYWw6Ly9tZWRpYS8xSC9HRC82MFIzMEMxRzZNVktHRDFIL2E1ZjljODY4LmpwZWc","2025-12-09 11:42:13+00","2025-12-09 11:42:13+00",,"2025-09-11 07:54:26+00",11
